이름,주소,주소2,위도,경도,구분
산방굴사,제주특별자치도 서귀포시 안덕면 사계리 산 16,안덕면 사계리,33.2423923919045,126.313950830111,52
산방산,제주특별자치도 서귀포시 안덕면 사계리 산 16,안덕면 사계리,33.2423923919045,126.313950830111,11
산방산랜드,제주특별자치도 서귀포시 안덕면 사계남로216번길 24-32,안덕면 사계리,33.233371144923,126.313291313646,48
산방산수국,제주특별자치도 서귀포시 안덕면 산방로,안덕면 사계리 ,33.2360787889703,126.310064890731,21
산방산용머리해안지질트레일,제주특별자치도 서귀포시 안덕면 사계북로41번길 192,안덕면 사계리,33.248216593136,126.298889672225,11
산방산둘레길,제주특별자치도 서귀포시 안덕면 사계리 112-3,안덕면 사계리,33.2334821266939,126.314630553022,21
산방산유람선,제주특별자치도 서귀포시 안덕면 화순해안로106번길 16,안덕면 화순리,33.2369971040116,126.335235246783,21
산방산탄산온천,제주특별자치도 서귀포시 안덕면 사계북로 41번길 192,안덕면 사계리,33.248216593136,126.298889672225,22
산양큰엉곶,제주특별자치도제주시 한경면 청수리 956-6,한경면 청수리,33.2909229237169,126.250635997382,11
산지등대,제주특별자치도 제주시 사라봉동길 108-1 (건입동),건입동,33.5213876634633,126.545793983742,21
산지천,제주특별자치도 제주시 건입동,건입동,33.5150321079833,126.531518045313,11
산지천갤러리,제주특별자치도 제주시 중앙로3길 36,일도일동,33.5151481375549,126.528332965211,21
산지천갤러리,제주특별자치도 제주시 중앙로3길 36,일도일동,33.5151481375549,126.528332965211,32
산지항옛터,제주특별자치도 제주시 연무정길 28 (건입동)일대,건입동,33.5166487109185,126.535530063866,52
산천단,제주특별자치도 제주시 아라일동 375-4,아라일동,33.447338490736,126.554377685968,52
산천단곰솔,제주특별자치도 제주시 516로 3041-24,아라일동,33.4476478033609,126.554696497249,22
산호레저,제주특별자치도 제주시 우도면 우도해안길 73,우도면 연평리,33.4930262024357,126.950994941687,42
삼각봉,제주특별자치도 제주시 1100로 2070-61,해안동,33.3926868254858,126.494840454381,23
삼다수목장,제주특별자치도 제주시 조천읍 비자림로 485-15,조천읍 교래리,33.4298248108397,126.658731449543,45
삼다수숲길지질트레일,제주특별자치도 제주시 조천읍 교래3길 98,조천읍 교래리,33.431795167172,126.674523991881,11
삼매봉,제주특별자치도 서귀포시 남성로115번길 83,서홍동,33.2438922693784,126.54634798881,22
삼밭구석&동광리4·3희생자위령비,제주특별자치도 서귀포시 안덕면 동광리 1425 일대,안덕면 동광리,33.3112439778875,126.330390402467,52
삼사석,제주특별자치도 제주시 화북1동 1380-1,화북일동,33.5209736780911,126.573782866815,52
삼성혈,제주특별자치도 제주시 삼성로 22,이도일동,33.5054524412427,126.528596720964,52
삼양셋다리물,제주특별자치도 제주시 삼양1동 1938-9,삼양일동,33.5289556528478,126.589153338424,42
삼양방파제,제주특별자치도 제주시 벌랑길,삼양일동,33.524397789047,126.576688647907,22
삼양해수욕장,제주특별자치도 제주시 삼양이동 1960-4,삼양이동,33.521885794087,126.585599365994,43
삼양해안도로,제주특별자치도 제주시 삼양2동,삼양이동,33.5228672016569,126.584664643949,21
삼화포구,제주특별자치도 제주시 서흘1길 26,삼양일동,33.5287474013985,126.58910383497,52
삼화훈동물병원,제주특별자치도 제주시 동화로 12,화북일동,33.5187754076762,126.572707144319,12
삼화훈동물병원,제주특별자치도 제주시 동화로 12,화북일동,33.5187754076762,126.572707144319,21
삼화훈동물병원,제주특별자치도 제주시 동화로 12,화북일동,33.5187754076762,126.572707144319,45
삼화훈동물병원,제주특별자치도 제주시 동화로 12,화북일동,33.5187754076762,126.572707144319,51
상추자마을길,제주특별자치도 제주시 추자면 영흥리,추자면 영흥리,33.9600249903178,126.296367415912,41
상추자포구,제주특별자치도 제주시 추자면 대서리,추자면 대서리,33.962683900561,126.294696668705,52
상추자항,제주특별자치도 제주시 추자면 추자로 39,추자면 대서리,33.9624224197053,126.2953187682,12
상추자항,제주특별자치도 제주시 추자면 추자로 39,추자면 대서리,33.9624224197053,126.2953187682,22
상추자항,제주특별자치도 제주시 추자면 추자로 39,추자면 대서리,33.9624224197053,126.2953187682,43
상효원,제주특별자치도 서귀포시 산록남로 2847-37,상효동,33.3072167562115,126.586008524564,13
상효원,제주특별자치도 서귀포시 산록남로 2847-37,상효동,33.3072167562115,126.586008524564,23
상효원,제주특별자치도 서귀포시 산록남로 2847-37,상효동,33.3072167562115,126.586008524564,41
상효원,제주특별자치도 서귀포시 산록남로 2847-37,상효동,33.3072167562115,126.586008524564,52
새물국수,제주특별자치도 서귀포시 안덕면 화순해안로 63,안덕면 화순리,33.2412244700492,126.333591567172,31
새별오름,제주특별자치도 제주시 애월읍 봉성리 산 59-8,애월읍 봉성리,33.3674086988003,126.355252824574,11
새별프렌즈(새별헤이요목장),제주 제주시 애월읍 평화로 1529,애월읍 봉성리,33.361559082812,126.363653537792,22
새섬,제주특별자치도 서귀포시 남성중로 40,서홍동,33.2392011725071,126.558423865174,21
새시물,제주특별자치도 제주시 한림읍 상한로,한림읍 상명리,33.3690608414727,126.26851758748,22
새연교,제주특별자치도 서귀포시 서홍동 707-4,서홍동,33.2385316399892,126.558886662963,21
샘이오름,제주특별자치도 제주시 조천읍 516로,조천읍 대흘리,33.4278951991024,126.600212081567,11
생각하는정원,제주특별자치도 제주시 한경면 녹차분재로 675,한경면 저지리,33.3255844945227,126.255005128834,23
생이기정,제주특별자치도 제주시 한경면 용수리 산 60,한경면 용수리,33.3156217796019,126.167289390697,11
샤이니숲길,제주특별자치도 제주시 조천읍 교래리 719-10,조천읍 교래리,33.4272549268897,126.661749005986,23
서건도,제주특별자치도 서귀포시 강정동 산 1,강정동,33.230076674038,126.498485934147,23
서광리곶자왈생태탐방로,서귀포시 안덕면 서광리 산6-1,안덕면 서광리,33.2851308410764,126.337979273402,11
서광승마장,제주특별자치도 서귀포시 안덕면 녹차분재로 239,안덕면 서광리,33.3024690803404,126.29088103858,45
서귀다원,제주특별자치도 서귀포시 516로 717,상효동,33.312800682694,126.59667132986,22
서귀본향당,제주특별자치도 서귀포시 이중섭로 23-11,서귀동,33.2463182572751,126.564707278751,52
서귀포궁도장(천지정),제주특별자치도 서귀포시 중산간서로 97-40,강정동,33.259230240334,126.497966229758,13
서귀포궁도장(천지정),제주특별자치도 서귀포시 중산간서로 97-40,강정동,33.259230240334,126.497966229758,22
서귀포궁도장(천지정),제주특별자치도 서귀포시 중산간서로 97-40,강정동,33.259230240334,126.497966229758,48
서귀포늘바다애견동반펜션,제주특별자치도 서귀포시 안덕면 대평로 38,안덕면 창천리,33.2372431567244,126.363610165584,12
서귀포늘바다애견동반펜션,제주특별자치도 서귀포시 안덕면 대평로 38,안덕면 창천리,33.2372431567244,126.363610165584,45
서귀포다이브센터,제주특별자치도 서귀포시 남원읍 하례망장포로 65-13 2층,남원읍 하례리,33.25975689827,126.6395296858,42
서귀포하영올레,제주특별자치도 서귀포시 중앙로 105,서홍동,33.2539547145487,126.559588270998,22
서귀포농업기술센터제주농업생태원,제주특별자치도 서귀포시 남원읍 중산간동로 7413,남원읍 하례리,33.2879719156491,126.607796723078,52
서귀포돈사촌,제주특별자치도 서귀포시 동홍중앙로52번길 4,동홍동,33.2552198436622,126.572548807658,31
서귀포시립기당미술관,제주특별자치도 서귀포시 남성중로153번길 15,서홍동,33.244797232858,126.551193443402,32
서귀포예술의전당,제주특별자치도 서귀포시 태평로 270,서홍동,33.2463334208179,126.550791145404,32
서귀포유람선,제주특별자치도 서귀포시 남성중로 40,서홍동,33.2392011725071,126.558423865174,43
서귀포의료원,제주특별자치도 서귀포시 장수로 47,동홍동,33.2559809912099,126.562948872895,33
서귀포의료원,제주특별자치도 서귀포시 장수로 47,동홍동,33.2559809912099,126.562948872895,46
서귀포자연휴양림,제주특별자치도 서귀포시 1100로 882,대포동,33.3115019573202,126.458754738051,23
서귀포천문과학문화관,제주특별자치도 서귀포시 1100로 506-1,하원동,33.2888519761506,126.460413682956,32
서귀포층패류화석산지,제주특별자치도 서귀포시 남성중로 43,서홍동,33.2397954184801,126.558266050576,21
서귀포치유의숲,제주특별자치도 서귀포시 산록남로 2271,호근동,33.2919386189088,126.527902264226,11
서귀포치유의숲,제주특별자치도 서귀포시 산록남로 2271,호근동,33.2919386189088,126.527902264226,22
서귀포칠십리시공원,제주특별자치도 서귀포시 서홍동 576-9,서홍동,33.2460184148318,126.553476831206,22
서귀포항,제주특별자치도 서귀포시 칠십리로72번길 14,서귀동,33.2389049787464,126.564869017701,22
서귀포해안,제주특별자치도 서귀포시 서호동,서호동,33.2641864864094,126.517346819897,22
서귀포호텔카라반,제주특별자치도 서귀포시 상예로 319,상예동,33.2731320756409,126.394649837226,45
서귀포흑돈,제주특별자치도 서귀포시 칠십리로 278,토평동,33.24787337171,126.582210932211,31
서머셋제주신화월드호텔앤리조트,제주특별자치도 서귀포시 안덕면 신화역사로304번길 89,안덕면 서광리,33.3028879130473,126.317536700937,21
서복전시관,제주특별자치도 서귀포시 칠십리로 156-8,서귀동,33.2448092310988,126.570657115757,32
서부두명품횟집거리,제주특별자치도 제주시 서부두길 16,건입동,33.5176776419349,126.528333876447,32
서부두명품횟집거리,제주특별자치도 제주시 서부두길 16,건입동,33.5176776419349,126.528333876447,41
서영아리오름/용와이오름,제주 서귀포시 안덕면 상천리 산24,안덕면 상천리,33.325323922268,126.399957828137,22
서우봉,제주특별자치도 제주시 조천읍 함덕리 169-1,조천읍 함덕리,33.5453640420364,126.677541150367,11
서중천탐방로,제주특별자치도 서귀포시 남원읍 서성로 755,남원읍 한남리,33.3305225860707,126.673899820322,22
서프라이즈테마파크,제주특별자치도 제주시 조천읍 남조로 2243,조천읍 와흘리,33.4651795201705,126.6595999538,21
서프라이즈테마파크,제주특별자치도 제주시 조천읍 남조로 2243,조천읍 와흘리,33.4651795201705,126.6595999538,32
서프론트,제주특별자치도 제주시 애월읍 곽지5길 21,애월읍 곽지리,33.44913188822,126.30566232075,45
서프서프,제주특별자치도 제주시 구좌읍 해맞이해안로 468,구좌읍 월정리,33.5553131727149,126.796616275665,45
서프앤조이,제주특별자치도 제주시 선사로8길 12,삼양일동,33.5254261590536,126.587082540248,45
서피플,제주특별자치도 제주시 애월읍 곽지9길 21,애월읍 곽지리,33.4515200106379,126.30703266547,45
서홍정원,제주 서귀포시 솜반천로55번길 12-8,서홍동,33.2525878046595,126.554413726655,31
선녀와나무꾼,제주특별자치도 제주시 조천읍 선교로 267,조천읍 선흘리,33.4796207866526,126.702684967881,32
선운정사,제주특별자치도 제주시 애월읍 구몰동길 65,애월읍 봉성리,33.4293598179556,126.307146349055,23
선족이오름(알선족이),제주특별자치도 제주시 구좌읍 송당리 산 140-2,구좌읍 송당리,33.4421733197079,126.748565240203,11
설쿰바당,제주특별자치도 서귀포시 안덕면 사계리,안덕면 사계리,33.2316941376585,126.306514122101,21
섬생이,제주특별자치도 제주시 추자면 신양리 산 87,추자면 신양리,33.9399491102194,126.311274165209,22
섬속의섬우도렌트,제주특별자치도 제주시 우도면 우도해안길 84-2,우도면 연평리,33.4938264568534,126.950968664752,43
섭지코지,제주 서귀포시 성산읍 고성리,성산읍 고성리,33.4493165910551,126.90826946679,21
섯알오름,제주특별자치도 서귀포시 대정읍 상모리 1618,대정읍 상모리,33.2041831726414,126.28155185878,13
